user_id,username,password,age,registration_date
1984,harrisluis,@0jOjPHbr#,34,1982-08-23
1985,kingtara,SDl4JSuk^_,37,1982-03-24
1986,donovancandice,%eGGRu(mP5,39,1994-11-21
1987,murraysamantha,VtH#e&IO_1,20,1994-02-24
1988,hunterryan,^p0siFawj9,33,1973-01-20
1989,christina49,v9pFDUm)#M,53,2017-04-17
1990,nwells,O366_M@pf+,63,2015-10-29
1991,sethsandoval,2k*6XubohH,63,1994-06-27
1992,karen19,H&3yzTs2bH,50,2014-03-24
1993,opowell,Aeu4$WMAw*,31,1987-08-29
1994,gcrawford,Ev7YNkpb!2,39,1976-02-27
1995,benjaminhall,SVQ6TCe6_j,52,2002-08-31
1996,adrianbaker,pS^jD6Rwi!,35,2008-10-04
1997,josephjenkins,&D$60BHkmg,60,2003-11-24
1998,crichardson,RPzDxjeJ)2,50,2024-01-12
1999,jonestimothy,WQn1$*&w)6,45,1987-01-14
2000,imcpherson,4r#5BXaLEG,48,2014-01-29
